,loss,step,model,assignment,alpha,iteration
30353,5199.880859375,1060,DSBM,hard,0.25,12
30354,5199.880859375,1080,DSBM,hard,0.25,12
30355,5199.880859375,1100,DSBM,hard,0.25,12
30356,5199.880859375,1120,DSBM,hard,0.25,12
30357,5199.880859375,1140,DSBM,hard,0.25,12
30358,5199.880859375,1160,DSBM,hard,0.25,12
30359,5199.880859375,1180,DSBM,hard,0.25,12
30360,5199.880859375,1200,DSBM,hard,0.25,12
30361,5199.880859375,1220,DSBM,hard,0.25,12
30362,5199.88134765625,1240,DSBM,hard,0.25,12
30363,5199.880859375,1260,DSBM,hard,0.25,12
30364,5199.880859375,1280,DSBM,hard,0.25,12
30365,5199.880859375,1300,DSBM,hard,0.25,12
30366,5199.880859375,1320,DSBM,hard,0.25,12
30367,5199.880859375,1340,DSBM,hard,0.25,12
30368,5199.880859375,1360,DSBM,hard,0.25,12
30369,5199.880859375,1380,DSBM,hard,0.25,12
30370,5199.88232421875,1400,DSBM,hard,0.25,12
30371,5199.880859375,1420,DSBM,hard,0.25,12
30372,5199.880859375,1440,DSBM,hard,0.25,12
30373,5199.880859375,1460,DSBM,hard,0.25,12
30374,5199.880859375,1480,DSBM,hard,0.25,12
30375,5199.880859375,1500,DSBM,hard,0.25,12
30376,5199.880859375,1520,DSBM,hard,0.25,12
30377,5199.880859375,1540,DSBM,hard,0.25,12
30378,5199.880859375,1560,DSBM,hard,0.25,12
30379,5199.8818359375,1580,DSBM,hard,0.25,12
30380,5199.880859375,1600,DSBM,hard,0.25,12
30381,5199.88037109375,1620,DSBM,hard,0.25,12
30382,5199.880859375,1640,DSBM,hard,0.25,12
30383,5199.880859375,1660,DSBM,hard,0.25,12
30384,5199.880859375,1680,DSBM,hard,0.25,12
30385,5199.880859375,1700,DSBM,hard,0.25,12
30386,5199.880859375,1720,DSBM,hard,0.25,12
30387,5199.880859375,1740,DSBM,hard,0.25,12
30388,5199.880859375,1760,DSBM,hard,0.25,12
30389,5199.880859375,1780,DSBM,hard,0.25,12
30390,5199.880859375,1800,DSBM,hard,0.25,12
30391,5199.880859375,1820,DSBM,hard,0.25,12
30392,5199.880859375,1840,DSBM,hard,0.25,12
30393,5199.880859375,1860,DSBM,hard,0.25,12
30394,5199.880859375,1880,DSBM,hard,0.25,12
30395,5199.880859375,1900,DSBM,hard,0.25,12
30396,5199.880859375,1920,DSBM,hard,0.25,12
30397,5199.880859375,1940,DSBM,hard,0.25,12
30398,5199.880859375,1960,DSBM,hard,0.25,12
30399,5199.880859375,1980,DSBM,hard,0.25,12
30400,6206.9580078125,0,BiAA,soft,0.25,13
30401,6154.287109375,20,BiAA,soft,0.25,13
30402,6059.291015625,40,BiAA,soft,0.25,13
30403,5925.818359375,60,BiAA,soft,0.25,13
30404,5788.99951171875,80,BiAA,soft,0.25,13
30405,5678.88818359375,100,BiAA,soft,0.25,13
30406,5606.2998046875,120,BiAA,soft,0.25,13
30407,5560.3544921875,140,BiAA,soft,0.25,13
30408,5524.15625,160,BiAA,soft,0.25,13
30409,5477.65625,180,BiAA,soft,0.25,13
30410,5403.5546875,200,BiAA,soft,0.25,13
30411,5312.0771484375,220,BiAA,soft,0.25,13
30412,5232.1357421875,240,BiAA,soft,0.25,13
30413,5178.390625,260,BiAA,soft,0.25,13
30414,5149.1142578125,280,BiAA,soft,0.25,13
30415,5132.42236328125,300,BiAA,soft,0.25,13
30416,5122.8232421875,320,BiAA,soft,0.25,13
30417,5115.65869140625,340,BiAA,soft,0.25,13
30418,5109.787109375,360,BiAA,soft,0.25,13
30419,5105.45703125,380,BiAA,soft,0.25,13
30420,5101.84716796875,400,BiAA,soft,0.25,13
30421,5098.52490234375,420,BiAA,soft,0.25,13
30422,5095.8212890625,440,BiAA,soft,0.25,13
30423,5093.42626953125,460,BiAA,soft,0.25,13
30424,5091.189453125,480,BiAA,soft,0.25,13
30425,5089.07763671875,500,BiAA,soft,0.25,13
30426,5087.00048828125,520,BiAA,soft,0.25,13
30427,5085.4248046875,540,BiAA,soft,0.25,13
30428,5084.1650390625,560,BiAA,soft,0.25,13
30429,5083.099609375,580,BiAA,soft,0.25,13
30430,5082.107421875,600,BiAA,soft,0.25,13
30431,5081.2001953125,620,BiAA,soft,0.25,13
30432,5080.3837890625,640,BiAA,soft,0.25,13
30433,5079.6455078125,660,BiAA,soft,0.25,13
30434,5078.9404296875,680,BiAA,soft,0.25,13
30435,5078.263671875,700,BiAA,soft,0.25,13
30436,5077.6611328125,720,BiAA,soft,0.25,13
30437,5077.11279296875,740,BiAA,soft,0.25,13
30438,5076.59716796875,760,BiAA,soft,0.25,13
30439,5076.1435546875,780,BiAA,soft,0.25,13
30440,5075.7265625,800,BiAA,soft,0.25,13
30441,5075.3271484375,820,BiAA,soft,0.25,13
30442,5074.9541015625,840,BiAA,soft,0.25,13
30443,5074.6142578125,860,BiAA,soft,0.25,13
30444,5074.294921875,880,BiAA,soft,0.25,13
30445,5073.99267578125,900,BiAA,soft,0.25,13
30446,5073.70654296875,920,BiAA,soft,0.25,13
30447,5073.4365234375,940,BiAA,soft,0.25,13
30448,5073.1787109375,960,BiAA,soft,0.25,13
30449,5072.93115234375,980,BiAA,soft,0.25,13
30450,5072.69921875,1000,BiAA,soft,0.25,13
30451,5072.48828125,1020,BiAA,soft,0.25,13
30452,5072.30126953125,1040,BiAA,soft,0.25,13
30453,5072.1328125,1060,BiAA,soft,0.25,13
30454,5071.97607421875,1080,BiAA,soft,0.25,13
30455,5071.82763671875,1100,BiAA,soft,0.25,13
30456,5071.6826171875,1120,BiAA,soft,0.25,13
30457,5071.5380859375,1140,BiAA,soft,0.25,13
30458,5071.3896484375,1160,BiAA,soft,0.25,13
30459,5071.2412109375,1180,BiAA,soft,0.25,13
30460,5071.1064453125,1200,BiAA,soft,0.25,13
30461,5070.98828125,1220,BiAA,soft,0.25,13
30462,5070.8759765625,1240,BiAA,soft,0.25,13
30463,5070.763671875,1260,BiAA,soft,0.25,13
30464,5070.64453125,1280,BiAA,soft,0.25,13
30465,5070.53125,1300,BiAA,soft,0.25,13
30466,5070.427734375,1320,BiAA,soft,0.25,13
30467,5070.31494140625,1340,BiAA,soft,0.25,13
30468,5070.18408203125,1360,BiAA,soft,0.25,13
30469,5070.0615234375,1380,BiAA,soft,0.25,13
30470,5069.9501953125,1400,BiAA,soft,0.25,13
30471,5069.8310546875,1420,BiAA,soft,0.25,13
30472,5069.69970703125,1440,BiAA,soft,0.25,13
30473,5069.5654296875,1460,BiAA,soft,0.25,13
30474,5069.4560546875,1480,BiAA,soft,0.25,13
30475,5069.3720703125,1500,BiAA,soft,0.25,13
30476,5069.2978515625,1520,BiAA,soft,0.25,13
30477,5069.2294921875,1540,BiAA,soft,0.25,13
30478,5069.1640625,1560,BiAA,soft,0.25,13
30479,5069.103515625,1580,BiAA,soft,0.25,13
30480,5069.04443359375,1600,BiAA,soft,0.25,13
30481,5068.98681640625,1620,BiAA,soft,0.25,13
30482,5068.92919921875,1640,BiAA,soft,0.25,13
30483,5068.87109375,1660,BiAA,soft,0.25,13
30484,5068.81201171875,1680,BiAA,soft,0.25,13
30485,5068.75146484375,1700,BiAA,soft,0.25,13
30486,5068.6904296875,1720,BiAA,soft,0.25,13
30487,5068.62939453125,1740,BiAA,soft,0.25,13
30488,5068.5673828125,1760,BiAA,soft,0.25,13
30489,5068.50390625,1780,BiAA,soft,0.25,13
30490,5068.43701171875,1800,BiAA,soft,0.25,13
30491,5068.3623046875,1820,BiAA,soft,0.25,13
30492,5068.2734375,1840,BiAA,soft,0.25,13
30493,5068.1416015625,1860,BiAA,soft,0.25,13
30494,5067.8603515625,1880,BiAA,soft,0.25,13
30495,5067.638671875,1900,BiAA,soft,0.25,13
30496,5067.4599609375,1920,BiAA,soft,0.25,13
30497,5067.2900390625,1940,BiAA,soft,0.25,13
30498,5067.08984375,1960,BiAA,soft,0.25,13
30499,5066.97607421875,1980,BiAA,soft,0.25,13
30500,5143.6640625,0,SBM,soft,0.25,13
30501,5081.111328125,20,SBM,soft,0.25,13
30502,5071.0869140625,40,SBM,soft,0.25,13
30503,5067.2216796875,60,SBM,soft,0.25,13
30504,5065.55517578125,80,SBM,soft,0.25,13
30505,5064.6669921875,100,SBM,soft,0.25,13
30506,5064.109375,120,SBM,soft,0.25,13
30507,5063.71826171875,140,SBM,soft,0.25,13
30508,5063.41943359375,160,SBM,soft,0.25,13
30509,5063.17822265625,180,SBM,soft,0.25,13
30510,5062.9765625,200,SBM,soft,0.25,13
30511,5062.8037109375,220,SBM,soft,0.25,13
30512,5062.65234375,240,SBM,soft,0.25,13
30513,5062.5185546875,260,SBM,soft,0.25,13
30514,5062.3994140625,280,SBM,soft,0.25,13
30515,5062.291015625,300,SBM,soft,0.25,13
30516,5062.19140625,320,SBM,soft,0.25,13
30517,5062.1005859375,340,SBM,soft,0.25,13
30518,5062.01611328125,360,SBM,soft,0.25,13
30519,5061.9375,380,SBM,soft,0.25,13
30520,5061.86328125,400,SBM,soft,0.25,13
30521,5061.79296875,420,SBM,soft,0.25,13
30522,5061.724609375,440,SBM,soft,0.25,13
30523,5061.66015625,460,SBM,soft,0.25,13
30524,5061.59716796875,480,SBM,soft,0.25,13
30525,5061.5361328125,500,SBM,soft,0.25,13
30526,5061.4765625,520,SBM,soft,0.25,13
30527,5061.41845703125,540,SBM,soft,0.25,13
30528,5061.36181640625,560,SBM,soft,0.25,13
30529,5061.306640625,580,SBM,soft,0.25,13
30530,5061.251953125,600,SBM,soft,0.25,13
30531,5061.19775390625,620,SBM,soft,0.25,13
30532,5061.1435546875,640,SBM,soft,0.25,13
30533,5061.087890625,660,SBM,soft,0.25,13
30534,5061.03173828125,680,SBM,soft,0.25,13
30535,5060.9736328125,700,SBM,soft,0.25,13
30536,5060.916015625,720,SBM,soft,0.25,13
30537,5060.85791015625,740,SBM,soft,0.25,13
30538,5060.8017578125,760,SBM,soft,0.25,13
30539,5060.748046875,780,SBM,soft,0.25,13
30540,5060.69677734375,800,SBM,soft,0.25,13
30541,5060.6474609375,820,SBM,soft,0.25,13
30542,5060.6005859375,840,SBM,soft,0.25,13
30543,5060.55517578125,860,SBM,soft,0.25,13
30544,5060.51171875,880,SBM,soft,0.25,13
30545,5060.470703125,900,SBM,soft,0.25,13
30546,5060.4306640625,920,SBM,soft,0.25,13
30547,5060.392578125,940,SBM,soft,0.25,13
30548,5060.3564453125,960,SBM,soft,0.25,13
30549,5060.32177734375,980,SBM,soft,0.25,13
30550,5060.2890625,1000,SBM,soft,0.25,13
30551,5060.25732421875,1020,SBM,soft,0.25,13
30552,5060.22705078125,1040,SBM,soft,0.25,13
30553,5060.1982421875,1060,SBM,soft,0.25,13
30554,5060.17041015625,1080,SBM,soft,0.25,13
30555,5060.14404296875,1100,SBM,soft,0.25,13
30556,5060.11865234375,1120,SBM,soft,0.25,13
30557,5060.0947265625,1140,SBM,soft,0.25,13
30558,5060.0712890625,1160,SBM,soft,0.25,13
30559,5060.048828125,1180,SBM,soft,0.25,13
30560,5060.02734375,1200,SBM,soft,0.25,13
30561,5060.0068359375,1220,SBM,soft,0.25,13
30562,5059.98681640625,1240,SBM,soft,0.25,13
30563,5059.9677734375,1260,SBM,soft,0.25,13
30564,5059.94921875,1280,SBM,soft,0.25,13
30565,5059.93212890625,1300,SBM,soft,0.25,13
30566,5059.9150390625,1320,SBM,soft,0.25,13
30567,5059.8984375,1340,SBM,soft,0.25,13
30568,5059.8828125,1360,SBM,soft,0.25,13
30569,5059.8671875,1380,SBM,soft,0.25,13
30570,5059.8525390625,1400,SBM,soft,0.25,13
30571,5059.837890625,1420,SBM,soft,0.25,13
30572,5059.82421875,1440,SBM,soft,0.25,13
30573,5059.810546875,1460,SBM,soft,0.25,13
30574,5059.7978515625,1480,SBM,soft,0.25,13
30575,5059.78466796875,1500,SBM,soft,0.25,13
30576,5059.77197265625,1520,SBM,soft,0.25,13
30577,5059.759765625,1540,SBM,soft,0.25,13
30578,5059.748046875,1560,SBM,soft,0.25,13
30579,5059.736328125,1580,SBM,soft,0.25,13
30580,5059.724609375,1600,SBM,soft,0.25,13
30581,5059.71337890625,1620,SBM,soft,0.25,13
30582,5059.70263671875,1640,SBM,soft,0.25,13
30583,5059.69189453125,1660,SBM,soft,0.25,13
30584,5059.681640625,1680,SBM,soft,0.25,13
30585,5059.67138671875,1700,SBM,soft,0.25,13
30586,5059.662109375,1720,SBM,soft,0.25,13
30587,5059.65185546875,1740,SBM,soft,0.25,13
30588,5059.642578125,1760,SBM,soft,0.25,13
30589,5059.6337890625,1780,SBM,soft,0.25,13
30590,5059.625,1800,SBM,soft,0.25,13
30591,5059.61669921875,1820,SBM,soft,0.25,13
30592,5059.6083984375,1840,SBM,soft,0.25,13
30593,5059.6005859375,1860,SBM,soft,0.25,13
30594,5059.59228515625,1880,SBM,soft,0.25,13
30595,5059.5849609375,1900,SBM,soft,0.25,13
30596,5059.5771484375,1920,SBM,soft,0.25,13
30597,5059.56982421875,1940,SBM,soft,0.25,13
30598,5059.5625,1960,SBM,soft,0.25,13
30599,5059.5556640625,1980,SBM,soft,0.25,13
30600,6877.69384765625,0,DBiAA,soft,0.25,13
30601,6486.39306640625,20,DBiAA,soft,0.25,13
30602,6206.771484375,40,DBiAA,soft,0.25,13
30603,6010.220703125,60,DBiAA,soft,0.25,13
30604,5871.04052734375,80,DBiAA,soft,0.25,13
30605,5771.392578125,100,DBiAA,soft,0.25,13
30606,5701.154296875,120,DBiAA,soft,0.25,13
30607,5651.31103515625,140,DBiAA,soft,0.25,13
30608,5613.99267578125,160,DBiAA,soft,0.25,13
30609,5582.63818359375,180,DBiAA,soft,0.25,13
30610,5551.3154296875,200,DBiAA,soft,0.25,13
30611,5512.7294921875,220,DBiAA,soft,0.25,13
30612,5456.271484375,240,DBiAA,soft,0.25,13
30613,5378.26611328125,260,DBiAA,soft,0.25,13
30614,5303.3251953125,280,DBiAA,soft,0.25,13
30615,5250.2890625,300,DBiAA,soft,0.25,13
30616,5211.7294921875,320,DBiAA,soft,0.25,13
30617,5181.5146484375,340,DBiAA,soft,0.25,13
30618,5158.65576171875,360,DBiAA,soft,0.25,13
30619,5141.6533203125,380,DBiAA,soft,0.25,13
30620,5129.4736328125,400,DBiAA,soft,0.25,13
30621,5120.703125,420,DBiAA,soft,0.25,13
30622,5114.05712890625,440,DBiAA,soft,0.25,13
30623,5109.25927734375,460,DBiAA,soft,0.25,13
30624,5104.8662109375,480,DBiAA,soft,0.25,13
30625,5100.3125,500,DBiAA,soft,0.25,13
30626,5096.646484375,520,DBiAA,soft,0.25,13
30627,5093.96875,540,DBiAA,soft,0.25,13
30628,5091.50537109375,560,DBiAA,soft,0.25,13
30629,5089.40234375,580,DBiAA,soft,0.25,13
30630,5087.5146484375,600,DBiAA,soft,0.25,13
30631,5085.9375,620,DBiAA,soft,0.25,13
30632,5084.50439453125,640,DBiAA,soft,0.25,13
30633,5083.1748046875,660,DBiAA,soft,0.25,13
30634,5081.90087890625,680,DBiAA,soft,0.25,13
30635,5080.66259765625,700,DBiAA,soft,0.25,13
30636,5079.51171875,720,DBiAA,soft,0.25,13
30637,5078.36962890625,740,DBiAA,soft,0.25,13
30638,5077.263671875,760,DBiAA,soft,0.25,13
30639,5076.2578125,780,DBiAA,soft,0.25,13
30640,5075.2392578125,800,DBiAA,soft,0.25,13
30641,5074.14892578125,820,DBiAA,soft,0.25,13
30642,5072.91748046875,840,DBiAA,soft,0.25,13
30643,5071.47314453125,860,DBiAA,soft,0.25,13
30644,5069.82080078125,880,DBiAA,soft,0.25,13
30645,5067.99609375,900,DBiAA,soft,0.25,13
30646,5065.98193359375,920,DBiAA,soft,0.25,13
30647,5063.6474609375,940,DBiAA,soft,0.25,13
30648,5060.80712890625,960,DBiAA,soft,0.25,13
30649,5057.37451171875,980,DBiAA,soft,0.25,13
30650,5052.8369140625,1000,DBiAA,soft,0.25,13
30651,5046.521484375,1020,DBiAA,soft,0.25,13
30652,5040.31982421875,1040,DBiAA,soft,0.25,13
30653,5035.1044921875,1060,DBiAA,soft,0.25,13
30654,5031.099609375,1080,DBiAA,soft,0.25,13
30655,5026.7802734375,1100,DBiAA,soft,0.25,13
30656,5022.486328125,1120,DBiAA,soft,0.25,13
30657,5017.9912109375,1140,DBiAA,soft,0.25,13
30658,5014.2587890625,1160,DBiAA,soft,0.25,13
30659,5010.8525390625,1180,DBiAA,soft,0.25,13
30660,5007.947265625,1200,DBiAA,soft,0.25,13
30661,5005.82666015625,1220,DBiAA,soft,0.25,13
30662,5004.201171875,1240,DBiAA,soft,0.25,13
30663,5002.837890625,1260,DBiAA,soft,0.25,13
30664,5001.8203125,1280,DBiAA,soft,0.25,13
30665,5001.0634765625,1300,DBiAA,soft,0.25,13
30666,5000.3955078125,1320,DBiAA,soft,0.25,13
30667,4999.81884765625,1340,DBiAA,soft,0.25,13
30668,4999.30078125,1360,DBiAA,soft,0.25,13
30669,4998.81201171875,1380,DBiAA,soft,0.25,13
30670,4998.30859375,1400,DBiAA,soft,0.25,13
30671,4997.728515625,1420,DBiAA,soft,0.25,13
30672,4996.9921875,1440,DBiAA,soft,0.25,13
30673,4996.150390625,1460,DBiAA,soft,0.25,13
30674,4995.4443359375,1480,DBiAA,soft,0.25,13
30675,4994.927734375,1500,DBiAA,soft,0.25,13
30676,4994.50830078125,1520,DBiAA,soft,0.25,13
30677,4994.1240234375,1540,DBiAA,soft,0.25,13
30678,4993.7373046875,1560,DBiAA,soft,0.25,13
30679,4993.33056640625,1580,DBiAA,soft,0.25,13
30680,4992.9697265625,1600,DBiAA,soft,0.25,13
30681,4992.67822265625,1620,DBiAA,soft,0.25,13
30682,4992.4130859375,1640,DBiAA,soft,0.25,13
30683,4992.1669921875,1660,DBiAA,soft,0.25,13
30684,4991.93115234375,1680,DBiAA,soft,0.25,13
30685,4991.69921875,1700,DBiAA,soft,0.25,13
30686,4991.46875,1720,DBiAA,soft,0.25,13
30687,4991.24560546875,1740,DBiAA,soft,0.25,13
30688,4991.03173828125,1760,DBiAA,soft,0.25,13
30689,4990.818359375,1780,DBiAA,soft,0.25,13
30690,4990.6015625,1800,DBiAA,soft,0.25,13
30691,4990.37841796875,1820,DBiAA,soft,0.25,13
30692,4990.146484375,1840,DBiAA,soft,0.25,13
30693,4989.908203125,1860,DBiAA,soft,0.25,13
30694,4989.6982421875,1880,DBiAA,soft,0.25,13
30695,4989.5009765625,1900,DBiAA,soft,0.25,13
30696,4989.2763671875,1920,DBiAA,soft,0.25,13
30697,4989.02587890625,1940,DBiAA,soft,0.25,13
30698,4988.7900390625,1960,DBiAA,soft,0.25,13
30699,4988.5712890625,1980,DBiAA,soft,0.25,13
30700,4988.3876953125,0,DSBM,soft,0.25,13
30701,4987.3828125,20,DSBM,soft,0.25,13
30702,4986.64599609375,40,DSBM,soft,0.25,13
30703,4986.06591796875,60,DSBM,soft,0.25,13
30704,4985.5703125,80,DSBM,soft,0.25,13
30705,4985.0732421875,100,DSBM,soft,0.25,13
30706,4984.4853515625,120,DSBM,soft,0.25,13
30707,4983.8095703125,140,DSBM,soft,0.25,13
30708,4983.22265625,160,DSBM,soft,0.25,13
30709,4982.7568359375,180,DSBM,soft,0.25,13
30710,4982.302734375,200,DSBM,soft,0.25,13
30711,4981.9140625,220,DSBM,soft,0.25,13
30712,4981.6025390625,240,DSBM,soft,0.25,13
30713,4981.267578125,260,DSBM,soft,0.25,13
30714,4981.083984375,280,DSBM,soft,0.25,13
30715,4980.919921875,300,DSBM,soft,0.25,13
30716,4980.79736328125,320,DSBM,soft,0.25,13
30717,4980.712890625,340,DSBM,soft,0.25,13
30718,4980.642578125,360,DSBM,soft,0.25,13
30719,4980.5634765625,380,DSBM,soft,0.25,13
30720,4980.46484375,400,DSBM,soft,0.25,13
30721,4980.4072265625,420,DSBM,soft,0.25,13
30722,4980.3447265625,440,DSBM,soft,0.25,13
30723,4980.2451171875,460,DSBM,soft,0.25,13
30724,4980.123046875,480,DSBM,soft,0.25,13
30725,4980.0654296875,500,DSBM,soft,0.25,13
30726,4979.978515625,520,DSBM,soft,0.25,13
30727,4979.9384765625,540,DSBM,soft,0.25,13
30728,4979.90576171875,560,DSBM,soft,0.25,13
30729,4979.87841796875,580,DSBM,soft,0.25,13
30730,4979.8564453125,600,DSBM,soft,0.25,13
30731,4979.837890625,620,DSBM,soft,0.25,13
30732,4979.8212890625,640,DSBM,soft,0.25,13
30733,4979.8056640625,660,DSBM,soft,0.25,13
30734,4979.7919921875,680,DSBM,soft,0.25,13
30735,4979.77880859375,700,DSBM,soft,0.25,13
30736,4979.7666015625,720,DSBM,soft,0.25,13
30737,4979.75537109375,740,DSBM,soft,0.25,13
30738,4979.74560546875,760,DSBM,soft,0.25,13
30739,4979.7353515625,780,DSBM,soft,0.25,13
30740,4979.72607421875,800,DSBM,soft,0.25,13
30741,4979.7177734375,820,DSBM,soft,0.25,13
30742,4979.708984375,840,DSBM,soft,0.25,13
30743,4979.69873046875,860,DSBM,soft,0.25,13
30744,4979.69091796875,880,DSBM,soft,0.25,13
30745,4979.6845703125,900,DSBM,soft,0.25,13
30746,4979.677734375,920,DSBM,soft,0.25,13
30747,4979.671875,940,DSBM,soft,0.25,13
30748,4979.666015625,960,DSBM,soft,0.25,13
30749,4979.6611328125,980,DSBM,soft,0.25,13
30750,4979.65625,1000,DSBM,soft,0.25,13
30751,4979.6513671875,1020,DSBM,soft,0.25,13
30752,4979.646484375,1040,DSBM,soft,0.25,13
30753,4979.64208984375,1060,DSBM,soft,0.25,13
30754,4979.6376953125,1080,DSBM,soft,0.25,13
30755,4979.63427734375,1100,DSBM,soft,0.25,13
30756,4979.63037109375,1120,DSBM,soft,0.25,13
30757,4979.6259765625,1140,DSBM,soft,0.25,13
30758,4979.62255859375,1160,DSBM,soft,0.25,13
30759,4979.619140625,1180,DSBM,soft,0.25,13
30760,4979.6162109375,1200,DSBM,soft,0.25,13
30761,4979.61328125,1220,DSBM,soft,0.25,13
30762,4979.6103515625,1240,DSBM,soft,0.25,13
30763,4979.607421875,1260,DSBM,soft,0.25,13
30764,4979.6044921875,1280,DSBM,soft,0.25,13
30765,4979.60302734375,1300,DSBM,soft,0.25,13
30766,4979.599609375,1320,DSBM,soft,0.25,13
30767,4979.59716796875,1340,DSBM,soft,0.25,13
30768,4979.5947265625,1360,DSBM,soft,0.25,13
30769,4979.5927734375,1380,DSBM,soft,0.25,13
30770,4979.5908203125,1400,DSBM,soft,0.25,13
30771,4979.58837890625,1420,DSBM,soft,0.25,13
30772,4979.5859375,1440,DSBM,soft,0.25,13
30773,4979.583984375,1460,DSBM,soft,0.25,13
30774,4979.58251953125,1480,DSBM,soft,0.25,13
30775,4979.58056640625,1500,DSBM,soft,0.25,13
30776,4979.57861328125,1520,DSBM,soft,0.25,13
30777,4979.5771484375,1540,DSBM,soft,0.25,13
30778,4979.5751953125,1560,DSBM,soft,0.25,13
30779,4979.57373046875,1580,DSBM,soft,0.25,13
30780,4979.572265625,1600,DSBM,soft,0.25,13
30781,4979.5712890625,1620,DSBM,soft,0.25,13
30782,4979.5693359375,1640,DSBM,soft,0.25,13
30783,4979.56787109375,1660,DSBM,soft,0.25,13
30784,4979.56640625,1680,DSBM,soft,0.25,13
30785,4979.56396484375,1700,DSBM,soft,0.25,13
30786,4979.5595703125,1720,DSBM,soft,0.25,13
30787,4979.5498046875,1740,DSBM,soft,0.25,13
30788,4979.544921875,1760,DSBM,soft,0.25,13
30789,4979.54296875,1780,DSBM,soft,0.25,13
30790,4979.5419921875,1800,DSBM,soft,0.25,13
30791,4979.53857421875,1820,DSBM,soft,0.25,13
30792,4979.53759765625,1840,DSBM,soft,0.25,13
30793,4979.5361328125,1860,DSBM,soft,0.25,13
30794,4979.5361328125,1880,DSBM,soft,0.25,13
30795,4979.5341796875,1900,DSBM,soft,0.25,13
30796,4979.533203125,1920,DSBM,soft,0.25,13
30797,4979.5322265625,1940,DSBM,soft,0.25,13
30798,4979.53125,1960,DSBM,soft,0.25,13
30799,4979.53125,1980,DSBM,soft,0.25,13
30800,6193.7451171875,0,BiAA,hard,0.25,13
30801,5961.3173828125,20,BiAA,hard,0.25,13
30802,5808.16015625,40,BiAA,hard,0.25,13
30803,5660.453125,60,BiAA,hard,0.25,13
30804,5503.0556640625,80,BiAA,hard,0.25,13
30805,5381.900390625,100,BiAA,hard,0.25,13
30806,5319.9453125,120,BiAA,hard,0.25,13
30807,5296.484375,140,BiAA,hard,0.25,13
30808,5288.3974609375,160,BiAA,hard,0.25,13
30809,5285.728515625,180,BiAA,hard,0.25,13
30810,5284.83544921875,200,BiAA,hard,0.25,13
30811,5284.5166015625,220,BiAA,hard,0.25,13
30812,5284.3779296875,240,BiAA,hard,0.25,13
30813,5284.08203125,260,BiAA,hard,0.25,13
30814,5283.9921875,280,BiAA,hard,0.25,13
30815,5283.97607421875,300,BiAA,hard,0.25,13
30816,5283.97314453125,320,BiAA,hard,0.25,13
30817,5283.97265625,340,BiAA,hard,0.25,13
30818,5283.97265625,360,BiAA,hard,0.25,13
30819,5283.97265625,380,BiAA,hard,0.25,13
30820,5283.97265625,400,BiAA,hard,0.25,13
30821,5283.97265625,420,BiAA,hard,0.25,13
30822,5283.97216796875,440,BiAA,hard,0.25,13
30823,5283.97216796875,460,BiAA,hard,0.25,13
30824,5283.97216796875,480,BiAA,hard,0.25,13
30825,5283.97265625,500,BiAA,hard,0.25,13
30826,5283.97216796875,520,BiAA,hard,0.25,13
30827,5283.97265625,540,BiAA,hard,0.25,13
30828,5283.97265625,560,BiAA,hard,0.25,13
30829,5283.97265625,580,BiAA,hard,0.25,13
30830,5283.97216796875,600,BiAA,hard,0.25,13
30831,5283.97216796875,620,BiAA,hard,0.25,13
30832,5283.97265625,640,BiAA,hard,0.25,13
30833,5283.97265625,660,BiAA,hard,0.25,13
30834,5283.97265625,680,BiAA,hard,0.25,13
30835,5283.97265625,700,BiAA,hard,0.25,13
30836,5283.97265625,720,BiAA,hard,0.25,13
30837,5283.97265625,740,BiAA,hard,0.25,13
30838,5283.97216796875,760,BiAA,hard,0.25,13
30839,5283.97265625,780,BiAA,hard,0.25,13
30840,5283.97265625,800,BiAA,hard,0.25,13
30841,5283.97265625,820,BiAA,hard,0.25,13
30842,5283.97265625,840,BiAA,hard,0.25,13
30843,5283.97265625,860,BiAA,hard,0.25,13
30844,5283.97265625,880,BiAA,hard,0.25,13
30845,5283.97265625,900,BiAA,hard,0.25,13
30846,5283.97265625,920,BiAA,hard,0.25,13
30847,5283.97265625,940,BiAA,hard,0.25,13
30848,5283.97216796875,960,BiAA,hard,0.25,13
30849,5283.97265625,980,BiAA,hard,0.25,13
30850,5283.97265625,1000,BiAA,hard,0.25,13
30851,5283.97265625,1020,BiAA,hard,0.25,13
30852,5283.97265625,1040,BiAA,hard,0.25,13
30853,5283.97265625,1060,BiAA,hard,0.25,13
30854,5283.97265625,1080,BiAA,hard,0.25,13
30855,5283.97265625,1100,BiAA,hard,0.25,13
30856,5283.97265625,1120,BiAA,hard,0.25,13
30857,5283.97265625,1140,BiAA,hard,0.25,13
30858,5283.97265625,1160,BiAA,hard,0.25,13
30859,5283.97265625,1180,BiAA,hard,0.25,13
30860,5283.97265625,1200,BiAA,hard,0.25,13
30861,5283.97265625,1220,BiAA,hard,0.25,13
30862,5283.97265625,1240,BiAA,hard,0.25,13
30863,5283.97265625,1260,BiAA,hard,0.25,13
30864,5283.97265625,1280,BiAA,hard,0.25,13
30865,5283.97265625,1300,BiAA,hard,0.25,13
30866,5283.97265625,1320,BiAA,hard,0.25,13
30867,5283.97265625,1340,BiAA,hard,0.25,13
30868,5283.97216796875,1360,BiAA,hard,0.25,13
30869,5283.97265625,1380,BiAA,hard,0.25,13
