,loss,step,model,assignment,k,iteration
29629,2563.8349609375,580,BiAA,hard,4,2
29630,2563.8125,600,BiAA,hard,4,2
29631,2563.79296875,620,BiAA,hard,4,2
29632,2563.7763671875,640,BiAA,hard,4,2
29633,2563.761474609375,660,BiAA,hard,4,2
29634,2563.74853515625,680,BiAA,hard,4,2
29635,2563.737060546875,700,BiAA,hard,4,2
29636,2563.72705078125,720,BiAA,hard,4,2
29637,2563.7177734375,740,BiAA,hard,4,2
29638,2563.7099609375,760,BiAA,hard,4,2
29639,2563.7021484375,780,BiAA,hard,4,2
29640,2563.695556640625,800,BiAA,hard,4,2
29641,2563.689208984375,820,BiAA,hard,4,2
29642,2563.68359375,840,BiAA,hard,4,2
29643,2563.678466796875,860,BiAA,hard,4,2
29644,2563.673828125,880,BiAA,hard,4,2
29645,2563.669189453125,900,BiAA,hard,4,2
29646,2563.6650390625,920,BiAA,hard,4,2
29647,2563.6611328125,940,BiAA,hard,4,2
29648,2563.6572265625,960,BiAA,hard,4,2
29649,2563.654052734375,980,BiAA,hard,4,2
29650,2563.65087890625,1000,BiAA,hard,4,2
29651,2563.6474609375,1020,BiAA,hard,4,2
29652,2563.64501953125,1040,BiAA,hard,4,2
29653,2563.64208984375,1060,BiAA,hard,4,2
29654,2563.639892578125,1080,BiAA,hard,4,2
29655,2563.6376953125,1100,BiAA,hard,4,2
29656,2563.63525390625,1120,BiAA,hard,4,2
29657,2563.63330078125,1140,BiAA,hard,4,2
29658,2563.63134765625,1160,BiAA,hard,4,2
29659,2563.62939453125,1180,BiAA,hard,4,2
29660,2563.6279296875,1200,BiAA,hard,4,2
29661,2563.62646484375,1220,BiAA,hard,4,2
29662,2563.625,1240,BiAA,hard,4,2
29663,2563.623291015625,1260,BiAA,hard,4,2
29664,2563.6220703125,1280,BiAA,hard,4,2
29665,2563.62109375,1300,BiAA,hard,4,2
29666,2563.6201171875,1320,BiAA,hard,4,2
29667,2563.619140625,1340,BiAA,hard,4,2
29668,2563.617919921875,1360,BiAA,hard,4,2
29669,2563.6171875,1380,BiAA,hard,4,2
29670,2563.6162109375,1400,BiAA,hard,4,2
29671,2563.61572265625,1420,BiAA,hard,4,2
29672,2563.61474609375,1440,BiAA,hard,4,2
29673,2563.61376953125,1460,BiAA,hard,4,2
29674,2563.61328125,1480,BiAA,hard,4,2
29675,2563.61279296875,1500,BiAA,hard,4,2
29676,2563.612060546875,1520,BiAA,hard,4,2
29677,2563.611328125,1540,BiAA,hard,4,2
29678,2563.61083984375,1560,BiAA,hard,4,2
29679,2563.6103515625,1580,BiAA,hard,4,2
29680,2563.60986328125,1600,BiAA,hard,4,2
29681,2563.60888671875,1620,BiAA,hard,4,2
29682,2563.608642578125,1640,BiAA,hard,4,2
29683,2563.6083984375,1660,BiAA,hard,4,2
29684,2563.608642578125,1680,BiAA,hard,4,2
29685,2563.607421875,1700,BiAA,hard,4,2
29686,2563.60693359375,1720,BiAA,hard,4,2
29687,2563.60693359375,1740,BiAA,hard,4,2
29688,2563.6064453125,1760,BiAA,hard,4,2
29689,2563.606201171875,1780,BiAA,hard,4,2
29690,2563.605712890625,1800,BiAA,hard,4,2
29691,2563.60546875,1820,BiAA,hard,4,2
29692,2563.60498046875,1840,BiAA,hard,4,2
29693,2563.604736328125,1860,BiAA,hard,4,2
29694,2563.60498046875,1880,BiAA,hard,4,2
29695,2563.60400390625,1900,BiAA,hard,4,2
29696,2563.60400390625,1920,BiAA,hard,4,2
29697,2563.603515625,1940,BiAA,hard,4,2
29698,2563.60302734375,1960,BiAA,hard,4,2
29699,2563.603271484375,1980,BiAA,hard,4,2
29700,2563.602783203125,2000,BiAA,hard,4,2
29701,2563.6025390625,2020,BiAA,hard,4,2
29702,2563.605224609375,2040,BiAA,hard,4,2
29703,2563.6015625,2060,BiAA,hard,4,2
29704,2563.60205078125,2080,BiAA,hard,4,2
29705,2563.6015625,2100,BiAA,hard,4,2
29706,2563.6015625,2120,BiAA,hard,4,2
29707,2563.601318359375,2140,BiAA,hard,4,2
29708,2563.60107421875,2160,BiAA,hard,4,2
29709,2563.60107421875,2180,BiAA,hard,4,2
29710,2563.6005859375,2200,BiAA,hard,4,2
29711,2563.60107421875,2220,BiAA,hard,4,2
29712,2563.6005859375,2240,BiAA,hard,4,2
29713,2563.60009765625,2260,BiAA,hard,4,2
29714,2563.60009765625,2280,BiAA,hard,4,2
29715,2563.60009765625,2300,BiAA,hard,4,2
29716,2563.599609375,2320,BiAA,hard,4,2
29717,2563.599609375,2340,BiAA,hard,4,2
29718,2563.599609375,2360,BiAA,hard,4,2
29719,2563.59912109375,2380,BiAA,hard,4,2
29720,2563.599609375,2400,BiAA,hard,4,2
29721,2563.599365234375,2420,BiAA,hard,4,2
29722,2563.598876953125,2440,BiAA,hard,4,2
29723,2563.598876953125,2460,BiAA,hard,4,2
29724,2563.5986328125,2480,BiAA,hard,4,2
29725,2563.5986328125,2500,BiAA,hard,4,2
29726,2563.5986328125,2520,BiAA,hard,4,2
29727,2563.600830078125,2540,BiAA,hard,4,2
29728,2563.5986328125,2560,BiAA,hard,4,2
29729,2563.59814453125,2580,BiAA,hard,4,2
29730,2563.59814453125,2600,BiAA,hard,4,2
29731,2563.597900390625,2620,BiAA,hard,4,2
29732,2563.597900390625,2640,BiAA,hard,4,2
29733,2563.59765625,2660,BiAA,hard,4,2
29734,2563.59765625,2680,BiAA,hard,4,2
29735,2563.6005859375,2700,BiAA,hard,4,2
29736,2563.59765625,2720,BiAA,hard,4,2
29737,2563.597412109375,2740,BiAA,hard,4,2
29738,2563.59716796875,2760,BiAA,hard,4,2
29739,2563.597412109375,2780,BiAA,hard,4,2
29740,2563.59716796875,2800,BiAA,hard,4,2
29741,2563.5966796875,2820,BiAA,hard,4,2
29742,2563.599853515625,2840,BiAA,hard,4,2
29743,2563.5966796875,2860,BiAA,hard,4,2
29744,2563.5966796875,2880,BiAA,hard,4,2
29745,2563.5966796875,2900,BiAA,hard,4,2
29746,2563.5966796875,2920,BiAA,hard,4,2
29747,2563.59619140625,2940,BiAA,hard,4,2
29748,2563.59619140625,2960,BiAA,hard,4,2
29749,2563.59619140625,2980,BiAA,hard,4,2
29750,2563.595947265625,3000,BiAA,hard,4,2
29751,2563.59716796875,3020,BiAA,hard,4,2
29752,2563.59619140625,3040,BiAA,hard,4,2
29753,2563.595947265625,3060,BiAA,hard,4,2
29754,2563.595947265625,3080,BiAA,hard,4,2
29755,2563.595703125,3100,BiAA,hard,4,2
29756,2563.595947265625,3120,BiAA,hard,4,2
29757,2563.595703125,3140,BiAA,hard,4,2
29758,2563.596435546875,3160,BiAA,hard,4,2
29759,2563.595703125,3180,BiAA,hard,4,2
29760,2563.595703125,3200,BiAA,hard,4,2
29761,2563.59716796875,3220,BiAA,hard,4,2
29762,2563.59619140625,3240,BiAA,hard,4,2
29763,2563.595703125,3260,BiAA,hard,4,2
29764,2563.59521484375,3280,BiAA,hard,4,2
29765,2563.59521484375,3300,BiAA,hard,4,2
29766,2563.595703125,3320,BiAA,hard,4,2
29767,2563.59521484375,3340,BiAA,hard,4,2
29768,2563.59521484375,3360,BiAA,hard,4,2
29769,2563.59521484375,3380,BiAA,hard,4,2
29770,2563.595703125,3400,BiAA,hard,4,2
29771,2563.59521484375,3420,BiAA,hard,4,2
29772,2563.594970703125,3440,BiAA,hard,4,2
29773,2563.5947265625,3460,BiAA,hard,4,2
29774,2563.59521484375,3480,BiAA,hard,4,2
29775,2563.59521484375,3500,BiAA,hard,4,2
29776,2563.595458984375,3520,BiAA,hard,4,2
29777,2563.59521484375,3540,BiAA,hard,4,2
29778,2563.5947265625,3560,BiAA,hard,4,2
29779,2563.597900390625,3580,BiAA,hard,4,2
29780,2563.5947265625,3600,BiAA,hard,4,2
29781,2563.5947265625,3620,BiAA,hard,4,2
29782,2563.5947265625,3640,BiAA,hard,4,2
29783,2563.594482421875,3660,BiAA,hard,4,2
29784,2563.5947265625,3680,BiAA,hard,4,2
29785,2563.59423828125,3700,BiAA,hard,4,2
29786,2563.5947265625,3720,BiAA,hard,4,2
29787,2563.5966796875,3740,BiAA,hard,4,2
29788,2563.5947265625,3760,BiAA,hard,4,2
29789,2563.59423828125,3780,BiAA,hard,4,2
29790,2563.59423828125,3800,BiAA,hard,4,2
29791,2563.593994140625,3820,BiAA,hard,4,2
29792,2563.59423828125,3840,BiAA,hard,4,2
29793,2563.5947265625,3860,BiAA,hard,4,2
29794,2563.59423828125,3880,BiAA,hard,4,2
29795,2563.595703125,3900,BiAA,hard,4,2
29796,2563.594482421875,3920,BiAA,hard,4,2
29797,2563.593994140625,3940,BiAA,hard,4,2
29798,2563.59375,3960,BiAA,hard,4,2
29799,2563.5947265625,3980,BiAA,hard,4,2
29800,2563.59423828125,0,SBM,hard,4,2
29801,2563.605712890625,20,SBM,hard,4,2
29802,2563.59228515625,40,SBM,hard,4,2
29803,2563.59130859375,60,SBM,hard,4,2
29804,2563.5908203125,80,SBM,hard,4,2
29805,2563.590576171875,100,SBM,hard,4,2
29806,2563.5908203125,120,SBM,hard,4,2
29807,2563.590576171875,140,SBM,hard,4,2
29808,2563.59033203125,160,SBM,hard,4,2
29809,2563.59033203125,180,SBM,hard,4,2
29810,2563.59033203125,200,SBM,hard,4,2
29811,2563.590087890625,220,SBM,hard,4,2
29812,2563.59033203125,240,SBM,hard,4,2
29813,2563.59033203125,260,SBM,hard,4,2
29814,2563.59033203125,280,SBM,hard,4,2
29815,2563.59033203125,300,SBM,hard,4,2
29816,2563.59033203125,320,SBM,hard,4,2
29817,2563.59033203125,340,SBM,hard,4,2
29818,2563.590087890625,360,SBM,hard,4,2
29819,2563.59033203125,380,SBM,hard,4,2
29820,2563.59033203125,400,SBM,hard,4,2
29821,2563.59033203125,420,SBM,hard,4,2
29822,2563.59033203125,440,SBM,hard,4,2
29823,2563.59033203125,460,SBM,hard,4,2
29824,2563.59033203125,480,SBM,hard,4,2
29825,2563.59033203125,500,SBM,hard,4,2
29826,2563.59033203125,520,SBM,hard,4,2
29827,2563.59033203125,540,SBM,hard,4,2
29828,2563.590087890625,560,SBM,hard,4,2
29829,2563.59033203125,580,SBM,hard,4,2
29830,2563.59033203125,600,SBM,hard,4,2
29831,2563.590087890625,620,SBM,hard,4,2
29832,2563.58984375,640,SBM,hard,4,2
29833,2563.59033203125,660,SBM,hard,4,2
29834,2563.590087890625,680,SBM,hard,4,2
29835,2563.58984375,700,SBM,hard,4,2
29836,2563.59033203125,720,SBM,hard,4,2
29837,2563.58984375,740,SBM,hard,4,2
29838,2563.59033203125,760,SBM,hard,4,2
29839,2563.59033203125,780,SBM,hard,4,2
29840,2563.58984375,800,SBM,hard,4,2
29841,2563.59033203125,820,SBM,hard,4,2
29842,2563.59033203125,840,SBM,hard,4,2
29843,2563.58984375,860,SBM,hard,4,2
29844,2563.59033203125,880,SBM,hard,4,2
29845,2563.58984375,900,SBM,hard,4,2
29846,2563.58984375,920,SBM,hard,4,2
29847,2563.59033203125,940,SBM,hard,4,2
29848,2563.590087890625,960,SBM,hard,4,2
29849,2563.58984375,980,SBM,hard,4,2
29850,2563.58984375,1000,SBM,hard,4,2
29851,2563.59033203125,1020,SBM,hard,4,2
29852,2563.58984375,1040,SBM,hard,4,2
29853,2563.590087890625,1060,SBM,hard,4,2
29854,2563.59033203125,1080,SBM,hard,4,2
29855,2563.58984375,1100,SBM,hard,4,2
29856,2563.59033203125,1120,SBM,hard,4,2
29857,2563.59033203125,1140,SBM,hard,4,2
29858,2563.58984375,1160,SBM,hard,4,2
29859,2563.59033203125,1180,SBM,hard,4,2
29860,2563.590087890625,1200,SBM,hard,4,2
29861,2563.58984375,1220,SBM,hard,4,2
29862,2563.58984375,1240,SBM,hard,4,2
29863,2563.590087890625,1260,SBM,hard,4,2
29864,2563.58984375,1280,SBM,hard,4,2
29865,2563.59033203125,1300,SBM,hard,4,2
29866,2563.590087890625,1320,SBM,hard,4,2
29867,2563.58984375,1340,SBM,hard,4,2
29868,2563.58984375,1360,SBM,hard,4,2
29869,2563.59033203125,1380,SBM,hard,4,2
29870,2563.58984375,1400,SBM,hard,4,2
29871,2563.590087890625,1420,SBM,hard,4,2
29872,2563.590087890625,1440,SBM,hard,4,2
29873,2563.58984375,1460,SBM,hard,4,2
29874,2563.59033203125,1480,SBM,hard,4,2
29875,2563.590087890625,1500,SBM,hard,4,2
29876,2563.58984375,1520,SBM,hard,4,2
29877,2563.590087890625,1540,SBM,hard,4,2
29878,2563.59033203125,1560,SBM,hard,4,2
29879,2563.58984375,1580,SBM,hard,4,2
29880,2563.59033203125,1600,SBM,hard,4,2
29881,2563.590087890625,1620,SBM,hard,4,2
29882,2563.58984375,1640,SBM,hard,4,2
29883,2563.58984375,1660,SBM,hard,4,2
29884,2563.58984375,1680,SBM,hard,4,2
29885,2563.58984375,1700,SBM,hard,4,2
29886,2563.58984375,1720,SBM,hard,4,2
29887,2563.58984375,1740,SBM,hard,4,2
29888,2563.58984375,1760,SBM,hard,4,2
29889,2563.590087890625,1780,SBM,hard,4,2
29890,2563.590087890625,1800,SBM,hard,4,2
29891,2563.58984375,1820,SBM,hard,4,2
29892,2563.58984375,1840,SBM,hard,4,2
29893,2563.590087890625,1860,SBM,hard,4,2
29894,2563.58984375,1880,SBM,hard,4,2
29895,2563.58984375,1900,SBM,hard,4,2
29896,2563.59033203125,1920,SBM,hard,4,2
29897,2563.590087890625,1940,SBM,hard,4,2
29898,2563.58984375,1960,SBM,hard,4,2
29899,2563.590087890625,1980,SBM,hard,4,2
29900,2563.590087890625,2000,SBM,hard,4,2
29901,2563.591796875,2020,SBM,hard,4,2
29902,2563.59033203125,2040,SBM,hard,4,2
29903,2563.59033203125,2060,SBM,hard,4,2
29904,2563.58984375,2080,SBM,hard,4,2
29905,2563.59033203125,2100,SBM,hard,4,2
29906,2563.58984375,2120,SBM,hard,4,2
29907,2563.59033203125,2140,SBM,hard,4,2
29908,2563.58984375,2160,SBM,hard,4,2
29909,2563.5908203125,2180,SBM,hard,4,2
29910,2563.590087890625,2200,SBM,hard,4,2
29911,2563.59033203125,2220,SBM,hard,4,2
29912,2563.590087890625,2240,SBM,hard,4,2
29913,2563.590087890625,2260,SBM,hard,4,2
29914,2563.58984375,2280,SBM,hard,4,2
29915,2563.58984375,2300,SBM,hard,4,2
29916,2563.58984375,2320,SBM,hard,4,2
29917,2563.5908203125,2340,SBM,hard,4,2
29918,2563.590087890625,2360,SBM,hard,4,2
29919,2563.590087890625,2380,SBM,hard,4,2
29920,2563.58984375,2400,SBM,hard,4,2
29921,2563.5908203125,2420,SBM,hard,4,2
29922,2563.59033203125,2440,SBM,hard,4,2
29923,2563.590087890625,2460,SBM,hard,4,2
29924,2563.590087890625,2480,SBM,hard,4,2
29925,2563.58984375,2500,SBM,hard,4,2
29926,2563.58984375,2520,SBM,hard,4,2
29927,2563.58984375,2540,SBM,hard,4,2
29928,2563.58984375,2560,SBM,hard,4,2
29929,2563.59033203125,2580,SBM,hard,4,2
29930,2563.59033203125,2600,SBM,hard,4,2
29931,2563.59033203125,2620,SBM,hard,4,2
29932,2563.58984375,2640,SBM,hard,4,2
29933,2563.58984375,2660,SBM,hard,4,2
29934,2563.58984375,2680,SBM,hard,4,2
29935,2563.58984375,2700,SBM,hard,4,2
29936,2563.58984375,2720,SBM,hard,4,2
29937,2563.58984375,2740,SBM,hard,4,2
29938,2563.591064453125,2760,SBM,hard,4,2
29939,2563.590087890625,2780,SBM,hard,4,2
29940,2563.590087890625,2800,SBM,hard,4,2
29941,2563.591552734375,2820,SBM,hard,4,2
29942,2563.590087890625,2840,SBM,hard,4,2
29943,2563.58984375,2860,SBM,hard,4,2
29944,2563.58984375,2880,SBM,hard,4,2
29945,2563.58984375,2900,SBM,hard,4,2
29946,2563.58984375,2920,SBM,hard,4,2
29947,2563.591064453125,2940,SBM,hard,4,2
29948,2563.590087890625,2960,SBM,hard,4,2
29949,2563.58984375,2980,SBM,hard,4,2
29950,2563.58984375,3000,SBM,hard,4,2
29951,2563.590087890625,3020,SBM,hard,4,2
29952,2563.58984375,3040,SBM,hard,4,2
29953,2563.58984375,3060,SBM,hard,4,2
29954,2563.59033203125,3080,SBM,hard,4,2
29955,2563.590087890625,3100,SBM,hard,4,2
29956,2563.59130859375,3120,SBM,hard,4,2
29957,2563.59033203125,3140,SBM,hard,4,2
29958,2563.590087890625,3160,SBM,hard,4,2
29959,2563.58984375,3180,SBM,hard,4,2
29960,2563.59130859375,3200,SBM,hard,4,2
29961,2563.59033203125,3220,SBM,hard,4,2
29962,2563.590087890625,3240,SBM,hard,4,2
29963,2563.58984375,3260,SBM,hard,4,2
29964,2563.58984375,3280,SBM,hard,4,2
29965,2563.58984375,3300,SBM,hard,4,2
29966,2563.58984375,3320,SBM,hard,4,2
29967,2563.590087890625,3340,SBM,hard,4,2
29968,2563.58984375,3360,SBM,hard,4,2
29969,2563.58984375,3380,SBM,hard,4,2
29970,2563.590087890625,3400,SBM,hard,4,2
29971,2563.58984375,3420,SBM,hard,4,2
29972,2563.58984375,3440,SBM,hard,4,2
29973,2563.59130859375,3460,SBM,hard,4,2
29974,2563.590087890625,3480,SBM,hard,4,2
29975,2563.58984375,3500,SBM,hard,4,2
29976,2563.58984375,3520,SBM,hard,4,2
29977,2563.58984375,3540,SBM,hard,4,2
29978,2563.590087890625,3560,SBM,hard,4,2
29979,2563.590087890625,3580,SBM,hard,4,2
29980,2563.590087890625,3600,SBM,hard,4,2
29981,2563.58984375,3620,SBM,hard,4,2
29982,2563.590087890625,3640,SBM,hard,4,2
29983,2563.58984375,3660,SBM,hard,4,2
29984,2563.58984375,3680,SBM,hard,4,2
29985,2563.58984375,3700,SBM,hard,4,2
29986,2563.591064453125,3720,SBM,hard,4,2
29987,2563.590087890625,3740,SBM,hard,4,2
29988,2563.590087890625,3760,SBM,hard,4,2
29989,2563.590087890625,3780,SBM,hard,4,2
29990,2563.58984375,3800,SBM,hard,4,2
29991,2563.58984375,3820,SBM,hard,4,2
29992,2563.58984375,3840,SBM,hard,4,2
29993,2563.59033203125,3860,SBM,hard,4,2
29994,2563.590087890625,3880,SBM,hard,4,2
29995,2563.58984375,3900,SBM,hard,4,2
29996,2563.590087890625,3920,SBM,hard,4,2
29997,2563.59033203125,3940,SBM,hard,4,2
29998,2563.59033203125,3960,SBM,hard,4,2
29999,2563.59033203125,3980,SBM,hard,4,2
30000,3416.15625,0,DBiAA,hard,4,2
30001,2961.552001953125,20,DBiAA,hard,4,2
30002,2702.439697265625,40,DBiAA,hard,4,2
30003,2508.6650390625,60,DBiAA,hard,4,2
30004,2403.9638671875,80,DBiAA,hard,4,2
30005,2358.287353515625,100,DBiAA,hard,4,2
30006,2337.0439453125,120,DBiAA,hard,4,2
30007,2324.17578125,140,DBiAA,hard,4,2
30008,2315.644775390625,160,DBiAA,hard,4,2
30009,2309.66796875,180,DBiAA,hard,4,2
30010,2305.2509765625,200,DBiAA,hard,4,2
30011,2302.166259765625,220,DBiAA,hard,4,2
30012,2300.012451171875,240,DBiAA,hard,4,2
30013,2298.380859375,260,DBiAA,hard,4,2
30014,2297.07470703125,280,DBiAA,hard,4,2
30015,2295.99658203125,300,DBiAA,hard,4,2
30016,2295.08203125,320,DBiAA,hard,4,2
30017,2294.319091796875,340,DBiAA,hard,4,2
30018,2293.681640625,360,DBiAA,hard,4,2
30019,2293.117919921875,380,DBiAA,hard,4,2
30020,2292.59228515625,400,DBiAA,hard,4,2
30021,2292.0947265625,420,DBiAA,hard,4,2
30022,2291.629638671875,440,DBiAA,hard,4,2
30023,2291.219970703125,460,DBiAA,hard,4,2
30024,2290.889404296875,480,DBiAA,hard,4,2
30025,2290.643798828125,500,DBiAA,hard,4,2
30026,2290.46728515625,520,DBiAA,hard,4,2
30027,2290.33349609375,540,DBiAA,hard,4,2
30028,2290.22265625,560,DBiAA,hard,4,2
30029,2290.125,580,DBiAA,hard,4,2
30030,2290.0361328125,600,DBiAA,hard,4,2
30031,2289.95361328125,620,DBiAA,hard,4,2
30032,2289.8759765625,640,DBiAA,hard,4,2
30033,2289.802490234375,660,DBiAA,hard,4,2
30034,2289.7314453125,680,DBiAA,hard,4,2
30035,2289.66162109375,700,DBiAA,hard,4,2
30036,2289.5927734375,720,DBiAA,hard,4,2
30037,2289.5234375,740,DBiAA,hard,4,2
30038,2289.45361328125,760,DBiAA,hard,4,2
30039,2289.382568359375,780,DBiAA,hard,4,2
30040,2289.31201171875,800,DBiAA,hard,4,2
30041,2289.243896484375,820,DBiAA,hard,4,2
30042,2289.18115234375,840,DBiAA,hard,4,2
30043,2289.12646484375,860,DBiAA,hard,4,2
30044,2289.081298828125,880,DBiAA,hard,4,2
30045,2289.04443359375,900,DBiAA,hard,4,2
30046,2289.0146484375,920,DBiAA,hard,4,2
30047,2288.989501953125,940,DBiAA,hard,4,2
30048,2288.968017578125,960,DBiAA,hard,4,2
30049,2288.94921875,980,DBiAA,hard,4,2
30050,2288.932373046875,1000,DBiAA,hard,4,2
30051,2288.9169921875,1020,DBiAA,hard,4,2
30052,2288.90283203125,1040,DBiAA,hard,4,2
30053,2288.89013671875,1060,DBiAA,hard,4,2
30054,2288.87841796875,1080,DBiAA,hard,4,2
30055,2288.8671875,1100,DBiAA,hard,4,2
30056,2288.85693359375,1120,DBiAA,hard,4,2
30057,2288.84765625,1140,DBiAA,hard,4,2
30058,2288.838623046875,1160,DBiAA,hard,4,2
30059,2288.830322265625,1180,DBiAA,hard,4,2
30060,2288.822509765625,1200,DBiAA,hard,4,2
30061,2288.81494140625,1220,DBiAA,hard,4,2
30062,2288.80810546875,1240,DBiAA,hard,4,2
30063,2288.801513671875,1260,DBiAA,hard,4,2
30064,2288.795166015625,1280,DBiAA,hard,4,2
30065,2288.7890625,1300,DBiAA,hard,4,2
30066,2288.783447265625,1320,DBiAA,hard,4,2
30067,2288.77783203125,1340,DBiAA,hard,4,2
30068,2288.772705078125,1360,DBiAA,hard,4,2
30069,2288.767578125,1380,DBiAA,hard,4,2
30070,2288.76318359375,1400,DBiAA,hard,4,2
30071,2288.75830078125,1420,DBiAA,hard,4,2
30072,2288.75390625,1440,DBiAA,hard,4,2
30073,2288.749755859375,1460,DBiAA,hard,4,2
30074,2288.74560546875,1480,DBiAA,hard,4,2
30075,2288.74169921875,1500,DBiAA,hard,4,2
30076,2288.73779296875,1520,DBiAA,hard,4,2
30077,2288.734130859375,1540,DBiAA,hard,4,2
30078,2288.73046875,1560,DBiAA,hard,4,2
30079,2288.727294921875,1580,DBiAA,hard,4,2
30080,2288.723876953125,1600,DBiAA,hard,4,2
30081,2288.720703125,1620,DBiAA,hard,4,2
30082,2288.717529296875,1640,DBiAA,hard,4,2
30083,2288.714599609375,1660,DBiAA,hard,4,2
30084,2288.7119140625,1680,DBiAA,hard,4,2
30085,2288.708984375,1700,DBiAA,hard,4,2
30086,2288.7060546875,1720,DBiAA,hard,4,2
30087,2288.70361328125,1740,DBiAA,hard,4,2
30088,2288.700927734375,1760,DBiAA,hard,4,2
30089,2288.69873046875,1780,DBiAA,hard,4,2
30090,2288.696044921875,1800,DBiAA,hard,4,2
30091,2288.693603515625,1820,DBiAA,hard,4,2
30092,2288.69140625,1840,DBiAA,hard,4,2
30093,2288.689208984375,1860,DBiAA,hard,4,2
30094,2288.68701171875,1880,DBiAA,hard,4,2
30095,2288.68505859375,1900,DBiAA,hard,4,2
30096,2288.68310546875,1920,DBiAA,hard,4,2
30097,2288.68115234375,1940,DBiAA,hard,4,2
30098,2288.67919921875,1960,DBiAA,hard,4,2
30099,2288.67724609375,1980,DBiAA,hard,4,2
30100,2288.67529296875,2000,DBiAA,hard,4,2
30101,2288.67333984375,2020,DBiAA,hard,4,2
30102,2288.671875,2040,DBiAA,hard,4,2
30103,2288.669921875,2060,DBiAA,hard,4,2
30104,2288.66845703125,2080,DBiAA,hard,4,2
30105,2288.6669921875,2100,DBiAA,hard,4,2
30106,2288.66552734375,2120,DBiAA,hard,4,2
30107,2288.663818359375,2140,DBiAA,hard,4,2
30108,2288.662109375,2160,DBiAA,hard,4,2
30109,2288.660888671875,2180,DBiAA,hard,4,2
30110,2288.659423828125,2200,DBiAA,hard,4,2
30111,2288.657958984375,2220,DBiAA,hard,4,2
30112,2288.65673828125,2240,DBiAA,hard,4,2
30113,2288.6552734375,2260,DBiAA,hard,4,2
30114,2288.65380859375,2280,DBiAA,hard,4,2
30115,2288.652587890625,2300,DBiAA,hard,4,2
30116,2288.651611328125,2320,DBiAA,hard,4,2
30117,2288.650390625,2340,DBiAA,hard,4,2
30118,2288.6494140625,2360,DBiAA,hard,4,2
30119,2288.64794921875,2380,DBiAA,hard,4,2
30120,2288.64697265625,2400,DBiAA,hard,4,2
30121,2288.645751953125,2420,DBiAA,hard,4,2
30122,2288.64453125,2440,DBiAA,hard,4,2
30123,2288.643798828125,2460,DBiAA,hard,4,2
30124,2288.642578125,2480,DBiAA,hard,4,2
30125,2288.6416015625,2500,DBiAA,hard,4,2
30126,2288.640625,2520,DBiAA,hard,4,2
30127,2288.6396484375,2540,DBiAA,hard,4,2
30128,2288.638671875,2560,DBiAA,hard,4,2
30129,2288.6376953125,2580,DBiAA,hard,4,2
30130,2288.636962890625,2600,DBiAA,hard,4,2
30131,2288.635986328125,2620,DBiAA,hard,4,2
30132,2288.63525390625,2640,DBiAA,hard,4,2
30133,2288.63427734375,2660,DBiAA,hard,4,2
30134,2288.633544921875,2680,DBiAA,hard,4,2
30135,2288.632568359375,2700,DBiAA,hard,4,2
30136,2288.6318359375,2720,DBiAA,hard,4,2
30137,2288.630859375,2740,DBiAA,hard,4,2
30138,2288.630126953125,2760,DBiAA,hard,4,2
30139,2288.62939453125,2780,DBiAA,hard,4,2
30140,2288.628662109375,2800,DBiAA,hard,4,2
30141,2288.628173828125,2820,DBiAA,hard,4,2
30142,2288.62744140625,2840,DBiAA,hard,4,2
30143,2288.626953125,2860,DBiAA,hard,4,2
30144,2288.6259765625,2880,DBiAA,hard,4,2
30145,2288.625244140625,2900,DBiAA,hard,4,2
30146,2288.62451171875,2920,DBiAA,hard,4,2
30147,2288.6240234375,2940,DBiAA,hard,4,2
30148,2288.623291015625,2960,DBiAA,hard,4,2
30149,2288.62255859375,2980,DBiAA,hard,4,2
30150,2288.6220703125,3000,DBiAA,hard,4,2
30151,2288.62158203125,3020,DBiAA,hard,4,2
30152,2288.62109375,3040,DBiAA,hard,4,2
30153,2288.620361328125,3060,DBiAA,hard,4,2
30154,2288.619873046875,3080,DBiAA,hard,4,2
30155,2288.619140625,3100,DBiAA,hard,4,2
30156,2288.61865234375,3120,DBiAA,hard,4,2
30157,2288.6181640625,3140,DBiAA,hard,4,2
30158,2288.61767578125,3160,DBiAA,hard,4,2
30159,2288.616943359375,3180,DBiAA,hard,4,2
30160,2288.616455078125,3200,DBiAA,hard,4,2
30161,2288.6162109375,3220,DBiAA,hard,4,2
30162,2288.61572265625,3240,DBiAA,hard,4,2
30163,2288.614990234375,3260,DBiAA,hard,4,2
30164,2288.61474609375,3280,DBiAA,hard,4,2
30165,2288.6142578125,3300,DBiAA,hard,4,2
30166,2288.61376953125,3320,DBiAA,hard,4,2
30167,2288.61328125,3340,DBiAA,hard,4,2
30168,2288.61279296875,3360,DBiAA,hard,4,2
30169,2288.6123046875,3380,DBiAA,hard,4,2
30170,2288.61181640625,3400,DBiAA,hard,4,2
30171,2288.611572265625,3420,DBiAA,hard,4,2
30172,2288.611083984375,3440,DBiAA,hard,4,2
30173,2288.61083984375,3460,DBiAA,hard,4,2
30174,2288.6103515625,3480,DBiAA,hard,4,2
30175,2288.60986328125,3500,DBiAA,hard,4,2
30176,2288.609375,3520,DBiAA,hard,4,2
30177,2288.60888671875,3540,DBiAA,hard,4,2
